Year,Yr,YrsInOrg,Entry Point,EP,Block,BL,System,Sys,Plot,PL,SpringCoverCrop,CashCrop,CC,FallCoverCrop,TillageTreatment,CurrentTillage,TillageforCurrentCropEstablishment,NumSoilDistrubEvents,NUmAboveGroundDistrub,NumDaysSinceLastSoilDisturb,SDR,Total_NumofDisturb,SamplingEvent,SE,SETiming,CurrentCrop,SampleDate,Plot,MatricPotential,Gravimetric,WaxwormRotten,WaxwormTotal ,WaxwormTotal_Infected,Percent_Waxworm_Infect,MealwormTotal ,MealwormTotal_Infect,Perc_Meal_Infect,barpH,barEC,ActiveCmg/kg,SoilStandardAbsorbance,SoultionStandardAbsorbance,y-intercept,slope,ActiveC/mg/kgLEWIS,AggregateStability,SampleDateCheck,Plot Number Check,aalpH,P,K,Mg,Ca,CEC,%CECK,%CECMg,%CECCa,zinc,copper,sulfur,OrganicMatterPerc,salts,SandPerc,SiltPerc,ClayPerc,SoilTexturalClass,g,Cornell_soil_texture_class,Cornell_soil_texture_sand,Cornell_soil_texture_silt,Cornell_soil_texture_clay,Cornell_pred_water_capacity,Cornell_pred_water_capacity_rating,Cornell_aggregate_stability,Cornell_aggregate_stability_rating,Cornell_organic_matter,Cornell_organic_matter_rating,Cornell_soc,Cornell_total_c,Cornell_total_n,Cornell_ace_soil_protein_index,Cornell_ace_soil_protein_index_rating,Cornell_respiration,Cornell_respiration_rating,Cornell_active_carbon,Cornell_active_carbon_rating,Cornell_ph,Cornell_ph_rating,Cornell_p,Cornell_p_rating,Cornell_k,Cornell_k_rating,Cornell_mg,Cornell_fe,Cornell_mn,Cornell_zn,Cornell_minor_elements_rating,Cornell_overall score,Cornell_Mod. Morgan Al. ppm,Cornell_Mod. Morgan Ca. ppm,Cornell_Mod. Morgan Cu. ppm,Cornell_Mod. Morgan S. ppm,Cornell_Mod. Morgan B. ppm,Sample number
2022,Yr2,9,3,EP3,3,BL3,2,Sys2,312,PL312,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,0,0,194,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/25/2022,312,26,0.22,9,15,1,6.67,15,11,73.33,6.81,46.73,326.61,0.353,1.001,-0.001,0.022,,.,4/25/2022,312,6.9,19,153,261,1679.6,11,3.6,19.8,76.6,2,1.6,8.1,2.39,0.11,17.96,45.59,36.45,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,282
2022,Yr2,9,3,EP3,4,BL4,2,Sys2,412,PL412,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,0,0,194,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/25/2022,412,27,0.22,2,15,0,0,15,0,0,7.66,55.13,392.58,0.384,0.849,-0.001,0.023,,.,4/25/2022,412,7.13,8,133,440,2116.3,14.6,2.3,25.1,72.5,1.9,2.1,7.2,2.4,0.1,42.31,29.93,27.76,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,294
2022,Yr2,9,3,EP3,1,BL1,3,Sys3,134,PL134,Cereal Rye,Soybean,S,Winter Wheat,reduced,shallow,highspeed disk,0,0,194,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/25/2022,134,8,0.23,10,16,1,6.25,15,6,40,6.51,51.61,363.02,0.309,1.044,-0.001,0.022,,.,4/25/2022,134,6.2,18,143,105,1009.4,10.2,3.6,8.6,49.5,2.1,3.4,8.4,2.27,0.12,34.48,38.68,26.84,Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,268
2022,Yr2,9,3,EP3,2,BL2,3,Sys3,234,PL234,Cereal Rye,Soybean,S,Winter Wheat,reduced,shallow,highspeed disk,0,0,194,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/25/2022,234,13,0.22,7,15,0,0,14,3,21.43,6.94,42.46,371.54,0.384,0.849,-0.001,0.023,,.,4/25/2022,234,6.74,24,70,203,1543.5,11.8,1.5,14.3,65.5,2.5,4.9,8.6,2.04,0.09,22.5,43.01,34.49,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,280
2022,Yr2,9,3,EP3,3,BL3,3,Sys3,314,PL314,Cereal Rye,Soybean,S,Winter Wheat,reduced,shallow,highspeed disk,0,0,194,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/25/2022,314,12,0.23,6,15,3,20,15,1,6.67,6.73,42.43,346.94,0.384,0.849,-0.001,0.023,,.,4/25/2022,314,6.68,16,127,202,1345,11.5,2.8,14.6,58.3,1.6,1.1,8.7,2.13,0.09,20.4,45.59,34.01,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,284
2022,Yr2,9,3,EP3,4,BL4,3,Sys3,414,PL414,Cereal Rye,Soybean,S,Winter Wheat,reduced,shallow,highspeed disk,0,0,194,0,0,1,SE1,Prior to Cover Crop Termination,Cereal Rye,4/25/2022,414,13.5,0.21,9,15,0,0,16,3,18.75,6.89,45.71,469.3,0.285,0.979,-0.001,0.023,,.,4/25/2022,414,6.8,7,117,214,1530.6,9.7,3.1,18.3,78.6,1.5,1.4,7.9,2.2,0.09,25.11,42.36,32.53,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,296
2022,Yr2,9,3,EP3,1,BL1,4,Sys4,133,PL133,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,383,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/25/2022,133,18,0.21,5,15,1,6.67,15,2,13.33,6.32,45.55,302.41,0.405,0.999,-0.001,0.022,,.,4/25/2022,133,5.93,24,120,104,964.1,9.4,3.3,9.2,51.3,2.1,3.5,8.9,2.37,0.15,31.22,37.16,31.62,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,267
2022,Yr2,9,3,EP3,2,BL2,4,Sys4,231,PL231,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,383,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/25/2022,231,11,0.2,5,14,1,7.14,15,0,0,6.85,55.23,296.56,0.417,0.939,-0.001,0.023,,.,4/25/2022,231,6.51,18,50,152,1036.1,8.6,1.5,14.8,60.4,1.8,3.4,7.2,1.96,0.13,25.39,43.19,31.42,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,277
2022,Yr2,9,3,EP3,3,BL3,4,Sys4,311,PL311,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,383,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/25/2022,311,22,0.2,9,15,0,0,14,4,28.57,6.94,48.66,322,0.262,0.845,-0.001,0.023,,.,4/25/2022,311,6.84,16,96,228,1431.6,9.3,2.6,20.4,76.9,1.9,2.9,7.3,2.09,0.11,17.61,43.13,39.26,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,281
2022,Yr2,9,3,EP3,4,BL4,4,Sys4,411,PL411,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,0,383,0,0,1,SE1,Prior to Cover Crop Termination,Alfalfa/Orchardgrass,4/25/2022,411,24,0.22,5,15,0,0,15,2,13.33,7.1,60.38,429.76,0.314,1.059,-0.001,0.022,,.,4/25/2022,411,7.25,12,110,367,1873.8,12.7,2.2,24.1,73.7,2.4,2.1,7.7,2.39,0.12,34.33,39.48,26.19,Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,293
2022,Yr2,9,2,EP2,1,BL1,1,Sys1,121,PL121,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,121,45,0.19,10,15,0,0,15,5,33.33,6.61,167.8,362.47,0.475,1.047,-0.001,0.021,,.,6/20/2022,121,6.04,16,157,182,1553.8,13.1,3.1,11.6,59.4,1.6,3.3,9.1,2.11,0.19,17.82,42.6,39.58,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,305
2022,Yr2,9,2,EP2,2,BL2,1,Sys1,221,PL221,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,221,42,0.19,7,13,0,0,15,12,80,6.33,154.9,335.38,0.438,1.062,-0.001,0.021,,.,6/20/2022,221,6.21,22,116,133,1207.5,10.8,2.7,10.2,55.7,1.6,3.6,9.8,1.88,0.22,25.39,43.19,31.42,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,313
2022,Yr2,9,2,EP2,3,BL3,1,Sys1,323,PL323,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,323,240,0.18,10,15,0,0,15,2,13.33,6.04,227.7,350.36,0.429,1.053,-0.001,0.02,,.,6/20/2022,323,6.03,26,129,121,948.7,9.5,3.5,10.6,50,1.8,3,11,1.8,0.25,23.23,42.96,33.81,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,327
2022,Yr2,9,2,EP2,4,BL4,1,Sys1,432,PL432,Red Clover/ Cereal Rye,Corn,C,Annual Ryegrass/Radish/Crimson Clover,standard,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,432,310,0.19,10,15,0,0,15,3,20,6.2,285.3,387.55,0.487,1.052,-0.001,0.021,,.,6/20/2022,432,6.26,32,162,134,1098.7,9.8,4.2,11.4,55.9,2.2,1.3,10.2,2.11,0.32,13.21,48.49,38.3,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,334
2022,Yr2,9,2,EP2,1,BL1,2,Sys2,122,PL122,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,9,1,4,139,10,2,SE2,Post Plant,Corn,6/20/2022,122,135,0.19,9,15,0,0,15,2,13.33,6.12,185,349.95,0.471,1.05,-0.001,0.021,,.,6/20/2022,122,5.92,25,155,125,1202.1,10.8,3.7,9.6,55.4,1.8,3.4,9.7,2.17,0.22,21.14,47.29,31.57,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,306
2022,Yr2,9,2,EP2,2,BL2,2,Sys2,224,PL224,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,9,1,4,139,10,2,SE2,Post Plant,Corn,6/20/2022,224,135,0.18,6,15,0,0,15,12,80,6.97,158.2,372.89,0.483,1.049,-0.001,0.021,,.,6/20/2022,224,6.64,21,133,174,1305.6,10.5,3.2,13.8,62.1,1.8,3.4,8.9,1.99,0.18,22.5,43.01,34.49,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,316
2022,Yr2,9,2,EP2,3,BL3,2,Sys2,324,PL324,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,9,1,4,139,10,2,SE2,Post Plant,Corn,6/20/2022,324,310,0.2,9,15,4,6.67,15,2,13.33,6.37,171.7,416.06,0.483,1.049,-0.001,0.021,,.,6/20/2022,324,6.41,36,156,143,1123.4,10,4,11.9,56.1,2.5,1.9,11.1,2.08,0.25,20.4,45.59,34.01,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,328
2022,Yr2,9,2,EP2,4,BL4,2,Sys2,433,PL433,Oat/Pea/Radish,Corn,C,Cereal Rye,shallow,shallow,highspeed disk,9,1,4,139,10,2,SE2,Post Plant,Corn,6/20/2022,433,500,0.18,9,15,1,6.67,15,3,20,6.3,219.5,379.41,0.477,1.051,-0.001,0.02,,.,6/20/2022,433,6.11,40,202,121,1093,9.2,5.6,11,59.5,2.9,2.8,12.1,2.23,0.29,19.2,44.34,36.46,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,335
2022,Yr2,9,2,EP2,1,BL1,3,Sys3,124,PL124,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,124,135,0.21,12,15,0,0,15,7,46.67,6.03,317.9,377.28,0.438,1.062,-0.001,0.021,,.,6/20/2022,124,5.87,28,131,129,1174.2,10.1,3.3,10.7,58.2,1.9,3.7,10.9,2.27,0.34,15.5,51.28,33.23,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,308
2022,Yr2,9,2,EP2,2,BL2,3,Sys3,222,PL222,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,222,135,0.18,8,15,1,6.67,15,2,13.33,6.21,190.6,378.04,0.467,1.054,-0.001,0.02,,.,6/20/2022,222,6.05,16,104,149,1282.2,11.3,2.4,11,56.6,1.5,2.9,9.9,1.9,0.24,22.5,40.69,36.81,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,314
2022,Yr2,9,2,EP2,3,BL3,3,Sys3,322,PL322,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,322,120,0.21,7,15,2,13.33,15,1,6.67,6.01,244,350.77,0.438,1.062,-0.001,0.021,,.,6/20/2022,322,5.92,24,147,121,1083,10.7,3.5,9.4,50.6,2,1.3,10.9,2.01,0.26,17.96,45.59,36.45,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,326
2022,Yr2,9,2,EP2,4,BL4,3,Sys3,431,PL431,Red Clover/ Cereal Rye,Corn,C,Cereal Rye,reduced,standard,moldboard,9,2,4,142,11,2,SE2,Post Plant,Corn,6/20/2022,431,120,0.19,10,15,1,6.67,15,0,0,6.12,227.1,493.27,0.477,1.041,-0.001,0.02,,.,6/20/2022,431,6.12,26,130,134,1153.7,9.4,3.5,11.9,61.2,2,2.9,10.1,1.96,0.26,17.94,43.73,38.33,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,333
2022,Yr2,9,2,EP2,1,BL1,4,Sys4,123,PL123,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,0,68,72,5,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,123,2200,0.14,9,15,0,0,15,2,13.33,6.57,42.61,345.24,0.477,1.041,-0.001,0.02,,.,6/20/2022,123,6.6,10,123,166,1425.4,12.2,2.6,11.3,58.3,1.3,3.3,7.5,1.96,0.06,16.61,45.87,37.52,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,307
2022,Yr2,9,2,EP2,2,BL2,4,Sys4,223,PL223,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,0,68,72,5,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,223,1450,0.14,13,15,0,0,15,1,6.67,6.88,45.56,347.41,0.429,1.053,-0.001,0.02,,.,6/20/2022,223,6.91,14,93,161,1347,8.3,2.9,16.1,81,1.5,3.5,7.3,1.94,0.08,24.47,44.06,31.47,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,315
2022,Yr2,9,2,EP2,3,BL3,4,Sys4,321,PL321,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,0,68,72,5,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,321,1850,0.16,11,15,0,0,15,1,6.67,6.52,50.14,388.48,0.475,1.047,-0.001,0.021,,.,6/20/2022,321,6.42,15,129,130,1158.1,9.4,3.5,11.5,61.6,1.4,2.7,7.4,1.86,0.07,17.61,43.13,39.26,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,325
2022,Yr2,9,2,EP2,4,BL4,4,Sys4,434,PL434,Oat,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,reduced,chisel,5,0,68,72,5,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,434,3150,0.13,8,15,0,0,15,13,86.67,6.66,42.86,376.6,0.483,1.049,-0.001,0.021,,.,6/20/2022,434,6.61,33,121,107,1082.3,9.4,3.3,9.5,57.5,1.9,1.2,10.5,2.04,0.08,18.62,45.69,35.69,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,336
2022,Yr2,9,3,EP3,1,BL1,1,Sys1,131,PL131,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,9,1,4,137,10,2,SE2,Post Plant,Soybean,6/20/2022,131,200,0.19,8,15,0,0,15,3,20,6.65,94.55,302.38,0.467,1.054,-0.001,0.02,,.,6/20/2022,131,6.2,24,120,121,1165.6,9.3,3.3,10.8,62.4,1.4,3.4,9.2,2.11,0.12,16.14,50.29,33.57,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,309
2022,Yr2,9,3,EP3,2,BL2,1,Sys1,233,PL233,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,9,1,4,137,10,2,SE2,Post Plant,Soybean,6/20/2022,233,42,0.18,6,15,1,6.67,14,6,42.86,6.55,94.43,388.29,0.438,1.062,-0.001,0.021,,.,6/20/2022,233,6.3,31,102,127,1156.4,9.3,2.8,11.4,62.2,2,4.4,9.4,1.85,0.15,43.39,28,28.61,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,319
2022,Yr2,9,3,EP3,3,BL3,1,Sys1,313,PL313,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,9,1,4,137,10,2,SE2,Post Plant,Soybean,6/20/2022,313,101,0.2,5,15,3,20,15,6,40,6.29,109.3,413.75,0.487,1.052,-0.001,0.021,,.,6/20/2022,313,6.4,23,121,156,1409.2,10.9,2.9,12,64.9,1.5,3.1,10.1,2.17,0.16,19.22,44.8,35.98,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,323
2022,Yr2,9,3,EP3,4,BL4,1,Sys1,413,PL413,Annual Ryegrass/Radish/Crimson Clover,Soybean,S,Winter Wheat,standard,standard,moldboard,9,1,4,137,10,2,SE2,Post Plant,Soybean,6/20/2022,413,64,0.2,10,15,0,0,15,12,80,6.8,101.4,385.47,0.471,1.05,-0.001,0.021,,.,6/20/2022,413,6.6,10,109,189,1393.2,10.8,2.6,14.6,64.4,1.1,1.8,8.1,2.27,0.16,17.29,50.47,32.24,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,331
2022,Yr2,9,3,EP3,1,BL1,2,Sys2,132,PL132,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,9,1,4,132,10,2,SE2,Post Plant,Soybean,6/20/2022,132,215,0.2,7,15,0,0,15,4,26.67,6.25,108.9,299.54,0.487,1.052,-0.001,0.021,,.,6/20/2022,132,6.1,37,164,112,1111.4,10.3,4.1,9.1,53.9,2.1,3.8,11.9,2.34,0.17,18.21,49.11,32.69,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,310
2022,Yr2,9,3,EP3,2,BL2,2,Sys2,232,PL232,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,9,1,4,132,10,2,SE2,Post Plant,Soybean,6/20/2022,232,42,0.16,11,15,0,0,16,6,37.5,6.89,70.31,397.06,0.471,1.05,-0.001,0.021,,.,6/20/2022,232,6.6,26,95,190,1365.2,10.7,2.3,14.9,64.1,2,3.6,8.6,1.93,0.13,42.31,29.93,27.76,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,318
2022,Yr2,9,3,EP3,3,BL3,2,Sys2,312,PL312,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,9,1,4,132,10,2,SE2,Post Plant,Soybean,6/20/2022,312,240,0.18,5,15,5,33.33,15,2,13.33,6.89,89.64,376.46,0.456,1.057,-0.001,0.02,,.,6/20/2022,312,6.7,20,132,214,1563.2,11.9,2.8,14.9,65.5,1.7,1.3,9,2.52,0.15,16.48,36.93,46.59,Clay,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,322
2022,Yr2,9,3,EP3,4,BL4,2,Sys2,412,PL412,Cereal Rye,Soybean,S,Winter Wheat,shallow,shallow,highspeed disk,9,1,4,132,10,2,SE2,Post Plant,Soybean,6/20/2022,412,215,0.2,10,15,0,0,15,8,53.33,6.99,102.1,381.53,0.477,1.041,-0.001,0.02,,.,6/20/2022,412,7.1,8,112,337,1811.4,12.2,2.4,23.1,74.5,1.5,1.8,6.6,2.58,0.14,14.42,50.06,35.51,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,330
2022,Yr2,9,3,EP3,1,BL1,3,Sys3,134,PL134,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,1,1,26,9,2,2,SE2,Post Plant,Soybean,6/20/2022,134,240,0.19,5,15,5,33.33,15,0,0,6.59,51.83,347.44,0.477,1.051,-0.001,0.02,,.,6/20/2022,134,6.1,18,137,101,1074.6,9.4,3.8,9,57.4,1.7,3.2,8.7,2.37,0.13,19.27,45.13,35.6,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,312
2022,Yr2,9,3,EP3,2,BL2,3,Sys3,234,PL234,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,1,1,26,9,2,2,SE2,Post Plant,Soybean,6/20/2022,234,60,0.18,6,15,4,26.67,15,2,13.33,6.82,70.86,356.79,0.429,1.053,-0.001,0.02,,.,6/20/2022,234,6.7,22,74,177,1567.2,11.5,1.6,12.8,68.1,2,4,8.3,2.22,0.12,25.11,42.36,32.53,Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,320
2022,Yr2,9,3,EP3,3,BL3,3,Sys3,314,PL314,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,1,1,26,9,2,2,SE2,Post Plant,Soybean,6/20/2022,314,1450,0.18,7,15,1,6.67,15,1,6.67,6.82,59.33,370.62,0.429,1.053,-0.001,0.02,,.,6/20/2022,314,6.7,16,158,180,1324.7,10.5,3.8,14.2,62.9,1.3,1.1,7.8,2.31,0.1,14.53,41.16,44.31,Silty Clay,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,324
2022,Yr2,9,3,EP3,4,BL4,3,Sys3,414,PL414,Cereal Rye,Soybean,S,Winter Wheat,reduced,no-till,none,1,1,26,9,2,2,SE2,Post Plant,Soybean,6/20/2022,414,470,0.18,10,15,0,0,13,5,38.46,6.83,49.68,451,0.456,1.057,-0.001,0.02,,.,6/20/2022,414,6.8,9,94,212,1535.5,9.7,2.5,18.2,79.3,1.4,1.4,6.8,2.52,0.08,16.42,46.02,37.56,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,332
2022,Yr2,9,3,EP3,1,BL1,4,Sys4,133,PL133,Alfalfa/Orchardgrass,Alfalfa/Orchardgrass,A,Alfalfa/Orchardgrass,perennial,perennial,none,0,3,439,9,3,2,SE2,Post Plant,Alfalfa/Orchardgrass,6/20/2022,133,2200,0.14,7,14,1,7.14,15,8,53.33,6.45,50.95,400.87,0.456,1.057,-0.001,0.02,,.,6/20/2022,133,6,24,109,107,1090.7,10,2.8,8.9,54.4,1.8,3.4,8.7,2.48,0.09,19.17,46.45,34.39,Silty Clay Loam,9/13/2019,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,311
